Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course1,Course2,Course3,Course4,Course5,Course6,Course7,Course8,Course9,Course10,Course11,Course12
2105107009,Congdon,Eric,Data Analytics and Visualization,3.0,Fall-2018,India,Marathi,Other,24,2.0,"San Francisco, CA",Database Administrator - Entry,Fall-2017: DAV 5400 Analytics Programming,Fall-2017: MAN 5580 Project Management,Fall-2017: AI Product Studio,Spring-2018: DAV 6500 Capstone,Spring-2018: DAV 5200 Visual Design and Storytelling,Spring-2018: Special Topics,Summer-2018: Advanced Data Engineering,Summer-2018: DAV 6450 Independent Study,Summer-2018: DAV 5000 Business Modeling and Data Analysis,Fall-2018: Complex Systems: Financial Time Series Analysis,Fall-2018: DAV 5100 Structured Data Management,Fall-2018: DAV 5300 Computational Math and Statistics
9014241312,Yip,Richard,Data Analytics and Visualization,3.37,Spring-2022,USA,Spanish,Engineering,29,8.5,"New York, NY",Data Architect I,Spring-2021: Special Topics,Spring-2021: DAV 6150 Data Science,Spring-2021: DAV 6500 Capstone,Summer-2021: MAN 5580 Project Management,Summer-2021: DAV 6300 Special Topics,Summer-2021: DAV 5400 Analytics Programming,Fall-2021: DAV 5100 Structured Data Management,Fall-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: Complex Systems: Financial Time Series Analysis,Spring-2022: DAV 6100 Information Architectures,Spring-2022: DAV 5000 Business Modeling and Data Analysis,Spring-2022: DAV 5300 Computational Math and Statistics
1784598778,Jeffcoat,James,Data Analytics and Visualization,3.44,Spring-2019,USA,English,Computer Science,29,7.0,"New York, NY",UX Design Intern,Spring-2018: Data Visualization,Spring-2018: DAV 5100 Structured Data Management,Spring-2018: DAV 6500 Capstone,Summer-2018: DAV 5300 Computational Math and Statistics,Summer-2018: MAN 5580 Project Management,Summer-2018: DAV 6150 Data Science,Fall-2018: DAV 5200 Visual Design and Storytelling,Fall-2018: DAV 5000 Business Modeling and Data Analysis,Fall-2018: DAV 5400 Analytics Programming,Spring-2019: DAV 6200 Data Product Design,Spring-2019: DAV 6300 Special Topics,Spring-2019: Natural Language Processing
2063888300,Brawley,Iona,Data Analytics and Visualization,3.16,Spring-2019,China,Mandarin,Computer Science,25,3.5,"New York, NY",Machine Learning Engineer,Spring-2018: Advanced Data Engineering,Spring-2018: DAV 5000 Business Modeling and Data Analysis,Spring-2018: DAV 5400 Analytics Programming,Summer-2018: Complex Systems: Financial Time Series Analysis,Summer-2018: DAV 5100 Structured Data Management,Summer-2018: MAN 5580 Project Management,Fall-2018: DAV 6000 Talent Analytics,Fall-2018: Data Visualization,Fall-2018: DAV 5300 Computational Math and Statistics,Spring-2019: DAV 5200 Visual Design and Storytelling,Spring-2019: DAV 6500 Capstone,Spring-2019: AI Product Studio
8045776210,Rexford,Tracy,Artificial Intelligence,3.63,Fall-2019,USA,English,Engineering,24,2.0,"Woodbridge, NJ",Entry Data Analyst,Fall-2018: Artificial Intelligence,Fall-2018: Neural Networks and Deep Learning,Fall-2018: Predictive Models,Spring-2019: Computational Statistics and Probability,Spring-2019: DAV 6150 Data Science,Spring-2019: Machine Learning,Summer-2019: AI Capstone: R&D Experience,Summer-2019: AI Product Studio,Summer-2019: Numerical Methods,Fall-2019: DAV 6100 Information Architectures,Fall-2019: DAV 6400 Internship,Fall-2019: Data Acquisition and Management
3832731467,Wales,Bruce,Data Analytics and Visualization,3.21,Spring-2018,China,Cantonese,Computer Science,28,7.0,"Woodbridge, NJ",Entry Business Systems Analyst,Spring-2017: DAV 5400 Analytics Programming,Spring-2017: DAV 5200 Visual Design and Storytelling,Spring-2017: DAV 6500 Capstone,Summer-2017: MAN 5580 Project Management,Summer-2017: DAV 5000 Business Modeling and Data Analysis,Summer-2017: DAV 5300 Computational Math and Statistics,Fall-2017: DAV 5100 Structured Data Management,Fall-2017: Data Visualization,Fall-2017: DAV 6200 Data Product Design,Spring-2018: DAV 6400 Internship,Spring-2018: DAV 6050 Data-Driven Organizations,Spring-2018: DAV 6300 Special Topics
5649555027,Keitt,Patti,Artificial Intelligence,2.71,Fall-2017,Pakistan,Punjabi,Other,24,3.0,"New York, NY",Entry Data Analyst,Fall-2016: Data Visualization,Fall-2016: Machine Learning,Fall-2016: Data Acquisition and Management,Spring-2017: Independent Study,Spring-2017: Artificial Intelligence,Spring-2017: DAV 6050 Data-Driven Organizations,Summer-2017: Predictive Models,Summer-2017: Special Topics,Summer-2017: Computational Statistics and Probability,Fall-2017: Numerical Methods,Fall-2017: Neural Networks and Deep Learning,Fall-2017: AI Capstone: R&D Experience
3025441989,Smith,Robert,Data Analytics and Visualization,3.64,Fall-2019,USA,English,Health Sciences,28,7.0,"New York, NY",Entry Business Systems Analyst,Fall-2018: DAV 5000 Business Modeling and Data Analysis,Fall-2018: DAV 5100 Structured Data Management,Fall-2018: Independent Study,Spring-2019: DAV 5200 Visual Design and Storytelling,Spring-2019: DAV 6500 Capstone,Spring-2019: DAV 5300 Computational Math and Statistics,Summer-2019: MAN 5580 Project Management,Summer-2019: Complex Systems: Financial Time Series Analysis,Summer-2019: DAV 6050 Data-Driven Organizations,Fall-2019: DAV 5400 Analytics Programming,Fall-2019: DAV 6400 Internship,Fall-2019: DAV 6200 Data Product Design
2923350933,Chaney,Eric,Data Analytics and Visualization,2.97,Fall-2018,India,Hindi,Computer Science,25,3.5,"Chicago, IL",Business Intelligence (BI) Developer,Fall-2017: DAV 5200 Visual Design and Storytelling,Fall-2017: DAV 6050 Data-Driven Organizations,Fall-2017: DAV 5400 Analytics Programming,Spring-2018: DAV 6200 Data Product Design,Spring-2018: DAV 5100 Structured Data Management,Spring-2018: Independent Study,Summer-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: DAV 6500 Capstone,Summer-2018: DAV 6450 Independent Study,Fall-2018: DAV 5300 Computational Math and Statistics,Fall-2018: MAN 5580 Project Management,Fall-2018: Bayesian Methods
6889207484,Tenery,Carl,Data Analytics and Visualization,3.64,Fall-2017,USA,Spanish,Computer Science,24,3.5,"New York, NY",Machine Learning Engineer,Fall-2016: MAN 5580 Project Management,Fall-2016: DAV 6500 Capstone,Fall-2016: DAV 5300 Computational Math and Statistics,Spring-2017: DAV 5200 Visual Design and Storytelling,Spring-2017: AI Product Studio,Spring-2017: DAV 5400 Analytics Programming,Summer-2017: DAV 6450 Independent Study,Summer-2017: Bayesian Methods,Summer-2017: DAV 5100 Structured Data Management,Fall-2017: DAV 6400 Internship,Fall-2017: Natural Language Processing,Fall-2017: DAV 5000 Business Modeling and Data Analysis
1129671066,Smith,Jane,Data Analytics and Visualization,3.13,Summer-2022,USA,English,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer,Summer-2021: MAN 5580 Project Management,Summer-2021: DAV 6150 Data Science,Summer-2021: DAV 5300 Computational Math and Statistics,Fall-2021: Special Topics,Fall-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: DAV 6100 Information Architectures,Spring-2022: DAV 5000 Business Modeling and Data Analysis,Spring-2022: DAV 6500 Capstone,Spring-2022: DAV 5400 Analytics Programming,Summer-2022: Internship,Summer-2022: DAV 5100 Structured Data Management,Summer-2022: DAV 6200 Data Product Design
6822201449,Greene,Ricardo,Data Analytics and Visualization,3.93,Fall-2020,China,Mandarin,Computer Science,26,5.0,"New York, NY",Entry Business Systems Analyst,Fall-2019: DAV 5200 Visual Design and Storytelling,Fall-2019: DAV 5000 Business Modeling and Data Analysis,Fall-2019: DAV 6200 Data Product Design,Spring-2020: MAN 5580 Project Management,Spring-2020: Internship,Spring-2020: AI Product Studio,Summer-2020: DAV 6500 Capstone,Summer-2020: DAV 5300 Computational Math and Statistics,Summer-2020: Independent Study,Fall-2020: DAV 5400 Analytics Programming,Fall-2020: DAV 6400 Internship,Fall-2020: DAV 5100 Structured Data Management
1627408828,Moores,Nancy,Data Analytics and Visualization,3.44,Spring-2021,USA,English,Computer Science,33,11.5,"New York, NY",Big Data Architect,Spring-2020: DAV 5400 Analytics Programming,Spring-2020: DAV 5100 Structured Data Management,Spring-2020: DAV 6150 Data Science,Summer-2020: Data Visualization,Summer-2020: Advanced Data Engineering,Summer-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: DAV 6500 Capstone,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Fall-2020: MAN 5580 Project Management,Spring-2021: Bayesian Methods,Spring-2021: DAV 6300 Special Topics,Spring-2021: DAV 5300 Computational Math and Statistics
8973743867,Herbert,Kayla,Data Analytics and Visualization,4.0,Fall-2021,China,Mandarin,Engineering,24,3.5,"New York, NY",UX Design Intern,Fall-2020: DAV 6450 Independent Study,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Fall-2020: Complex Systems: Financial Time Series Analysis,Spring-2021: DAV 5100 Structured Data Management,Spring-2021: AI Product Studio,Spring-2021: Internship,Summer-2021: DAV 6050 Data-Driven Organizations,Summer-2021: DAV 5200 Visual Design and Storytelling,Summer-2021: DAV 5300 Computational Math and Statistics,Fall-2021: MAN 5580 Project Management,Fall-2021: DAV 5400 Analytics Programming,Fall-2021: DAV 6500 Capstone
8561328033,Rodriguez,Joshua,Data Analytics and Visualization,3.83,Spring-2019,USA,Spanish,Computer Science,25,4.5,"Woodbridge, NJ",Business Intelligence (BI) Developer,Spring-2018: DAV 5100 Structured Data Management,Spring-2018: DAV 5000 Business Modeling and Data Analysis,Spring-2018: Advanced Data Engineering,Summer-2018: DAV 6100 Information Architectures,Summer-2018: AI Product Studio,Summer-2018: DAV 5200 Visual Design and Storytelling,Fall-2018: DAV 5300 Computational Math and Statistics,Fall-2018: MAN 5580 Project Management,Fall-2018: DAV 5400 Analytics Programming,Spring-2019: Complex Systems: Financial Time Series Analysis,Spring-2019: Natural Language Processing,Spring-2019: DAV 6500 Capstone
6238866904,Uvalle,Stacey,Data Analytics and Visualization,3.0,Summer-2021,China,Mandarin,Mathematics,26,5.5,"Chicago, IL",Big Data Architect,Summer-2020: DAV 5300 Computational Math and Statistics,Summer-2020: MAN 5580 Project Management,Summer-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: DAV 5100 Structured Data Management,Fall-2020: DAV 5400 Analytics Programming,Fall-2020: DAV 6150 Data Science,Spring-2021: Complex Systems: Financial Time Series Analysis,Spring-2021: DAV 6500 Capstone,Spring-2021: Independent Study,Summer-2021: Natural Language Processing,Summer-2021: DAV 5000 Business Modeling and Data Analysis,Summer-2021: DAV 6450 Independent Study
2404426725,Reyes,Shemika,Data Analytics and Visualization,3.23,Summer-2020,Pakistan,Punjabi,Mathematics,23,2.0,"New York, NY",Data Architect I,Summer-2019: DAV 6500 Capstone,Summer-2019: DAV 5400 Analytics Programming,Summer-2019: DAV 5200 Visual Design and Storytelling,Fall-2019: Complex Systems: Financial Time Series Analysis,Fall-2019: Independent Study,Fall-2019: AI Product Studio,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Spring-2020: AI Product Studio,Spring-2020: DAV 5300 Computational Math and Statistics,Summer-2020: MAN 5580 Project Management,Summer-2020: Natural Language Processing,Summer-2020: DAV 5100 Structured Data Management
3655627177,Quintanilla,Christina,Data Analytics and Visualization,3.87,Spring-2023,Pakistan,Punjabi,Computer Science,25,3.5,"New York, NY",Big Data Architect,Spring-2022: Complex Systems: Financial Time Series Analysis,Spring-2022: DAV 5400 Analytics Programming,Spring-2022: DAV 6500 Capstone,Summer-2022: DAV 5200 Visual Design and Storytelling,Summer-2022: DAV 6300 Special Topics,Summer-2022: DAV 6400 Internship,Fall-2022: MAN 5580 Project Management,Fall-2022: DAV 5100 Structured Data Management,Fall-2022: DAV 5000 Business Modeling and Data Analysis,Spring-2023: DAV 5300 Computational Math and Statistics,Spring-2023: Internship,Spring-2023: Independent Study
2328044700,Kinslow,Adelia,Data Analytics and Visualization,3.06,Spring-2021,USA,English,Engineering,26,5.5,"New York, NY",Entry Level Python Developer,Spring-2020: DAV 5400 Analytics Programming,Spring-2020: DAV 6200 Data Product Design,Spring-2020: DAV 5300 Computational Math and Statistics,Summer-2020: DAV 5100 Structured Data Management,Summer-2020: Complex Systems: Financial Time Series Analysis,Summer-2020: DAV 6500 Capstone,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Fall-2020: DAV 6450 Independent Study,Fall-2020: MAN 5580 Project Management,Spring-2021: Natural Language Processing,Spring-2021: DAV 6150 Data Science,Spring-2021: DAV 5200 Visual Design and Storytelling
6809292949,Parham,Flora,Data Analytics and Visualization,3.9,Summer-2023,China,Mandarin,Computer Science,25,4.5,"New York, NY",UX Design Intern,Summer-2022: DAV 5300 Computational Math and Statistics,Summer-2022: DAV 6300 Special Topics,Summer-2022: DAV 6500 Capstone,Fall-2022: DAV 6050 Data-Driven Organizations,Fall-2022: DAV 5400 Analytics Programming,Fall-2022: MAN 5580 Project Management,Spring-2023: Advanced Data Engineering,Spring-2023: DAV 6200 Data Product Design,Spring-2023: DAV 5200 Visual Design and Storytelling,Summer-2023: DAV 5100 Structured Data Management,Summer-2023: DAV 6150 Data Science,Summer-2023: DAV 5000 Business Modeling and Data Analysis
8543431553,Dempsey,Katharine,Artificial Intelligence,3.21,Summer-2017,China,Mandarin,Engineering,31,9.0,"New York, NY",Business Intelligence (BI) Developer,Summer-2016: Data Acquisition and Management,Summer-2016: Machine Learning,Summer-2016: Artificial Intelligence,Fall-2016: Neural Networks and Deep Learning,Fall-2016: DAV 6150 Data Science,Fall-2016: Predictive Models,Spring-2017: Complex Systems: Financial Time Series Analysis,Spring-2017: Numerical Methods,Spring-2017: Data Visualization,Summer-2017: AI Capstone: R&D Experience,Summer-2017: Bayesian Methods,Summer-2017: Computational Statistics and Probability
1036979441,Gibbs,Andrea,Data Analytics and Visualization,3.31,Spring-2018,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Spring-2017: DAV 5300 Computational Math and Statistics,Spring-2017: DAV 6500 Capstone,Summer-2017: DAV 6150 Data Science,Summer-2017: Bayesian Methods,Summer-2017: DAV 6100 Information Architectures,Fall-2017: AI Product Studio,Fall-2017: DAV 5100 Structured Data Management,Fall-2017: DAV 6200 Data Product Design,Spring-2018: DAV 5200 Visual Design and Storytelling,Spring-2018: DAV 5400 Analytics Programming,Spring-2018: MAN 5580 Project Management
4628032006,Henderson,Timothy,Artificial Intelligence,3.62,Fall-2022,China,Mandarin,Health Sciences,24,3.5,"San Francisco, CA",Entry Data Analyst,Fall-2021: Artificial Intelligence,Fall-2021: Machine Learning,Fall-2021: DAV 6050 Data-Driven Organizations,Spring-2022: Data Visualization,Spring-2022: Predictive Models,Spring-2022: Computational Statistics and Probability,Summer-2022: Data Acquisition and Management,Summer-2022: DAV 6400 Internship,Summer-2022: DAV 6200 Data Product Design,Fall-2022: AI Capstone: R&D Experience,Fall-2022: Numerical Methods,Fall-2022: Neural Networks and Deep Learning
6792400415,Luna,Catrina,Data Analytics and Visualization,3.12,Spring-2023,USA,English,Computer Science,25,3.5,"New York, NY",Data Scientist I,Spring-2022: DAV 5100 Structured Data Management,Spring-2022: DAV 6450 Independent Study,Spring-2022: DAV 5300 Computational Math and Statistics,Summer-2022: DAV 5000 Business Modeling and Data Analysis,Summer-2022: DAV 5200 Visual Design and Storytelling,Summer-2022: DAV 6500 Capstone,Fall-2022: Advanced Data Engineering,Fall-2022: AI Product Studio,Fall-2022: DAV 6100 Information Architectures,Spring-2023: MAN 5580 Project Management,Spring-2023: DAV 5400 Analytics Programming,Spring-2023: DAV 6000 Talent Analytics
5694927899,Wilson,Madeline,Data Analytics and Visualization,3.03,Fall-2017,China,Mandarin,Computer Science,32,11.5,"New York, NY",Big Data Architect,Fall-2016: DAV 5300 Computational Math and Statistics,Fall-2016: MAN 5580 Project Management,Fall-2016: Independent Study,Spring-2017: DAV 6450 Independent Study,Spring-2017: DAV 5100 Structured Data Management,Spring-2017: Special Topics,Summer-2017: DAV 5400 Analytics Programming,Summer-2017: DAV 5000 Business Modeling and Data Analysis,Summer-2017: DAV 6500 Capstone,Fall-2017: DAV 6400 Internship,Fall-2017: AI Product Studio,Fall-2017: DAV 5200 Visual Design and Storytelling
5392411022,Pinard,Gary,Data Analytics and Visualization,4.0,Spring-2021,China,Wu,Computer Science,24,2.5,"New York, NY",Data Scientist I,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Spring-2020: DAV 5300 Computational Math and Statistics,Spring-2020: DAV 5400 Analytics Programming,Summer-2020: DAV 6500 Capstone,Summer-2020: Special Topics,Summer-2020: DAV 5100 Structured Data Management,Fall-2020: DAV 6150 Data Science,Fall-2020: Complex Systems: Financial Time Series Analysis,Fall-2020: DAV 5200 Visual Design and Storytelling,Spring-2021: DAV 6200 Data Product Design,Spring-2021: Natural Language Processing,Spring-2021: MAN 5580 Project Management
8371008057,Glover,John,Data Analytics and Visualization,3.88,Fall-2019,Other,F,Computer Science,26,4.5,"Woodbridge, NJ",UX Design Intern,Fall-2018: MAN 5580 Project Management,Fall-2018: DAV 5200 Visual Design and Storytelling,Fall-2018: DAV 6100 Information Architectures,Spring-2019: DAV 6400 Internship,Spring-2019: DAV 6150 Data Science,Spring-2019: DAV 6050 Data-Driven Organizations,Summer-2019: DAV 5400 Analytics Programming,Summer-2019: AI Product Studio,Summer-2019: DAV 5000 Business Modeling and Data Analysis,Fall-2019: DAV 6500 Capstone,Fall-2019: DAV 5300 Computational Math and Statistics,Fall-2019: DAV 5100 Structured Data Management
