Course Name,Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course #
Spring-2017: Data Acquisition and Management,4172304209,Benincase,Edward,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry,Course6
Spring-2017: Data Acquisition and Management,4800891893,Johnson,Angela,Artificial Intelligence,3.51,Spring-2017,China,Mandarin,Mathematics,24,2.5,"New York, NY",Entry Data Analyst,Course11
Spring-2017: Data Acquisition and Management,5588524536,Garcia,Debra,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11.0,"New York, NY",Entry Business Systems Analyst,Course9
Spring-2017: Data Acquisition and Management,7593367099,Watson,Sylvia,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11.0,"Woodbridge, NJ",Machine Learning Engineer,Course8
Spring-2017: Data Acquisition and Management,8283215692,Collins,Tom,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2.0,"New York, NY",Database Administrator - Entry,Course7
Spring-2017: Data Visualization,3374693293,Farmer,Timothy,Data Analytics and Visualization,3.15,Spring-2018,Other,P,Other,23,2.5,"New York, NY",Big Data Architect,Course5
Spring-2017: Independent Study,4172304209,Benincase,Edward,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry,Course5
Spring-2017: Independent Study,9052700276,Fontenot,Richard,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry,Course3
Spring-2017: Internship,3574175120,Mabon,William,Artificial Intelligence,3.39,Spring-2017,USA,Spanish,Computer Science,27,5.5,"New York, NY",Machine Learning Engineer,Course11
Spring-2017: Internship,7186511257,Anderson,Johnny,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer,Course2
Spring-2017: MAN 5580 Project Management,4991566949,Berry,Susan,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Computer Science,25,3.0,"New York, NY",Business Intelligence (BI) Developer,Course11
Spring-2017: MAN 5580 Project Management,7187559044,Pagan,Ashley,Data Analytics and Visualization,4.0,Fall-2018,Pakistan,Punjabi,Mathematics,24,2.0,"New York, NY",Machine Learning Engineer,Course3
Spring-2017: MAN 5580 Project Management,8479614053,Pockrus,Clifford,Data Analytics and Visualization,4.0,Spring-2017,China,Mandarin,Other,29,8.0,"New York, NY",Entry Business Systems Analyst,Course12
Spring-2017: MAN 5580 Project Management,9016952358,Upton,Glenda,Data Analytics and Visualization,3.74,Spring-2018,China,Mandarin,Mathematics,27,6.0,"Chicago, IL",Entry Data Analyst,Course4
Spring-2017: MAN 5580 Project Management,9052700276,Fontenot,Richard,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry,Course2
Spring-2017: Machine Learning,3367596729,Thornton,Corey,Artificial Intelligence,3.73,Fall-2018,India,Hindi,Computer Science,25,3.0,"New York, NY",UX Design Intern,Course2
Spring-2017: Machine Learning,4800891893,Johnson,Angela,Artificial Intelligence,3.51,Spring-2017,China,Mandarin,Mathematics,24,2.5,"New York, NY",Entry Data Analyst,Course10
Spring-2017: Machine Learning,9290159667,Potter,Eugene,Artificial Intelligence,3.63,Spring-2017,Pakistan,Sindhi,Mathematics,27,6.0,"New York, NY",Data Architect I,Course11
Spring-2017: Natural Language Processing,8265025887,Rolen,David,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3.0,"New York, NY",Business Intelligence (BI) Developer,Course9
Spring-2017: Neural Networks and Deep Learning,1864078434,Hogan,Raymond,Artificial Intelligence,3.5,Spring-2018,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I,Course5
Spring-2017: Neural Networks and Deep Learning,5588524536,Garcia,Debra,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11.0,"New York, NY",Entry Business Systems Analyst,Course7
Spring-2017: Neural Networks and Deep Learning,7593367099,Watson,Sylvia,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11.0,"Woodbridge, NJ",Machine Learning Engineer,Course9
Spring-2017: Neural Networks and Deep Learning,9290159667,Potter,Eugene,Artificial Intelligence,3.63,Spring-2017,Pakistan,Sindhi,Mathematics,27,6.0,"New York, NY",Data Architect I,Course10
Spring-2017: Numerical Methods,4020243550,Hyatt,Livia,Artificial Intelligence,3.84,Fall-2018,India,Hindi,Health Sciences,24,3.5,"New York, NY",Entry Business Systems Analyst,Course3
Spring-2017: Numerical Methods,4784813239,Calahan,Martin,Artificial Intelligence,2.95,Spring-2017,USA,English,Computer Science,27,5.5,"New York, NY",Entry Data Analyst,Course11
Spring-2017: Numerical Methods,4800891893,Johnson,Angela,Artificial Intelligence,3.51,Spring-2017,China,Mandarin,Mathematics,24,2.5,"New York, NY",Entry Data Analyst,Course12
Spring-2017: Numerical Methods,6981612896,Douglas,Ok,Artificial Intelligence,3.62,Fall-2018,USA,English,Engineering,23,2.5,"New York, NY",Entry Level Python Developer,Course2
Spring-2017: Numerical Methods,9290159667,Potter,Eugene,Artificial Intelligence,3.63,Spring-2017,Pakistan,Sindhi,Mathematics,27,6.0,"New York, NY",Data Architect I,Course12
Spring-2017: Predictive Models,3367596729,Thornton,Corey,Artificial Intelligence,3.73,Fall-2018,India,Hindi,Computer Science,25,3.0,"New York, NY",UX Design Intern,Course1
Spring-2017: Predictive Models,3574175120,Mabon,William,Artificial Intelligence,3.39,Spring-2017,USA,Spanish,Computer Science,27,5.5,"New York, NY",Machine Learning Engineer,Course12
Spring-2017: Predictive Models,4020243550,Hyatt,Livia,Artificial Intelligence,3.84,Fall-2018,India,Hindi,Health Sciences,24,3.5,"New York, NY",Entry Business Systems Analyst,Course2
Spring-2017: Predictive Models,6699991667,Grant,Kristopher,Artificial Intelligence,3.48,Fall-2018,USA,English,Mathematics,27,6.0,"New York, NY",Entry Business Systems Analyst,Course1
Spring-2017: Predictive Models,8283215692,Collins,Tom,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2.0,"New York, NY",Database Administrator - Entry,Course8
Spring-2017: Special Topics,1654916649,Tiry,Tressie,Data Analytics and Visualization,3.27,Fall-2017,China,Cantonese,Engineering,24,2.5,"Woodbridge, NJ",Entry Business Systems Analyst,Course8
Spring-2017: Special Topics,3285388144,Hyde,Jacob,Data Analytics and Visualization,3.36,Spring-2017,USA,English,Computer Science,26,4.5,"New York, NY",Data Scientist I,Course11
Spring-2017: Special Topics,9247834877,King,Vanessa,Artificial Intelligence,3.51,Fall-2018,Other,P,Mathematics,25,4.0,"New York, NY",Machine Learning Engineer,Course1
Spring-2018: AI Capstone: R&D Experience,3078414524,Canela,John,Artificial Intelligence,4.0,Fall-2018,Pakistan,Punjabi,Engineering,23,1.5,"New York, NY",Entry Business Systems Analyst,Course7
Spring-2018: AI Capstone: R&D Experience,3448118363,Latham,Edith,Artificial Intelligence,4.0,Spring-2019,Other,F,Mathematics,25,3.0,"New York, NY",Data Architect I,Course5
Spring-2018: AI Capstone: R&D Experience,4172304209,Benincase,Edward,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry,Course12
Spring-2018: AI Capstone: R&D Experience,8072792574,Crouch,Richard,Artificial Intelligence,2.81,Fall-2019,India,Hindi,Other,25,4.5,"New York, NY",Big Data Architect,Course1
Spring-2018: AI Capstone: R&D Experience,9171762242,Placko,Dorothy,Artificial Intelligence,3.43,Fall-2019,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst,Course1
Spring-2018: AI Product Studio,1375067377,Pursell,Elizabeth,Data Analytics and Visualization,3.31,Fall-2019,USA,English,Mathematics,24,3.5,"Woodbridge, NJ",Data Scientist I,Course1
Spring-2018: AI Product Studio,1769081101,Bilger,John,Data Analytics and Visualization,3.25,Fall-2019,Pakistan,Pashto,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry,Course1
Spring-2018: AI Product Studio,4431701095,Clark,Cyril,Data Analytics and Visualization,2.89,Spring-2019,USA,English,Other,23,2.5,"New York, NY",Entry Business Systems Analyst,Course4
Spring-2018: AI Product Studio,5642867338,Sharon,Mattie,Data Analytics and Visualization,3.48,Fall-2019,USA,English,Health Sciences,26,4.5,"New York, NY",Entry Business Systems Analyst,Course2
Spring-2018: Artificial Intelligence,3367596729,Thornton,Corey,Artificial Intelligence,3.73,Fall-2018,India,Hindi,Computer Science,25,3.0,"New York, NY",UX Design Intern,Course9
Spring-2018: Artificial Intelligence,3448118363,Latham,Edith,Artificial Intelligence,4.0,Spring-2019,Other,F,Mathematics,25,3.0,"New York, NY",Data Architect I,Course6
Spring-2018: Artificial Intelligence,4325315064,Romero,Fabiola,Artificial Intelligence,3.69,Spring-2019,USA,English,Computer Science,28,7.0,"Woodbridge, NJ",Business Intelligence (BI) Developer,Course5
Spring-2018: Artificial Intelligence,8072792574,Crouch,Richard,Artificial Intelligence,2.81,Fall-2019,India,Hindi,Other,25,4.5,"New York, NY",Big Data Architect,Course3
Spring-2018: Bayesian Methods,4172304209,Benincase,Edward,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry,Course10
Spring-2018: Bayesian Methods,6699991667,Grant,Kristopher,Artificial Intelligence,3.48,Fall-2018,USA,English,Mathematics,27,6.0,"New York, NY",Entry Business Systems Analyst,Course8
Spring-2018: Bayesian Methods,9052700276,Fontenot,Richard,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry,Course7
Spring-2018: Complex Systems: Financial Time Series Analysis,5230060699,Sheridan,Kathleen,Data Analytics and Visualization,2.98,Fall-2019,China,Mandarin,Health Sciences,26,5.0,"New York, NY",Database Administrator - Entry,Course1
Spring-2018: Complex Systems: Financial Time Series Analysis,6699991667,Grant,Kristopher,Artificial Intelligence,3.48,Fall-2018,USA,English,Mathematics,27,6.0,"New York, NY",Entry Business Systems Analyst,Course9
Spring-2018: Computational Statistics and Probability,3448118363,Latham,Edith,Artificial Intelligence,4.0,Spring-2019,Other,F,Mathematics,25,3.0,"New York, NY",Data Architect I,Course4
Spring-2018: Computational Statistics and Probability,9247834877,King,Vanessa,Artificial Intelligence,3.51,Fall-2018,Other,P,Mathematics,25,4.0,"New York, NY",Machine Learning Engineer,Course7
Spring-2018: DAV 5000 Business Modeling and Data Analysis,1375067377,Pursell,Elizabeth,Data Analytics and Visualization,3.31,Fall-2019,USA,English,Mathematics,24,3.5,"Woodbridge, NJ",Data Scientist I,Course3
Spring-2018: DAV 5000 Business Modeling and Data Analysis,2537654113,Fleming,Courtney,Data Analytics and Visualization,3.73,Spring-2019,USA,Spanish,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst,Course5
Spring-2018: DAV 5000 Business Modeling and Data Analysis,3850838904,Fisher,Fred,Data Analytics and Visualization,3.9,Spring-2019,USA,English,Computer Science,29,7.0,"New York, NY",Machine Learning Engineer,Course5
Spring-2018: DAV 5000 Business Modeling and Data Analysis,4368660602,Robbins,Brian,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I,Course11
Spring-2018: DAV 5000 Business Modeling and Data Analysis,7186511257,Anderson,Johnny,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer,Course8
Spring-2018: DAV 5000 Business Modeling and Data Analysis,9016952358,Upton,Glenda,Data Analytics and Visualization,3.74,Spring-2018,China,Mandarin,Mathematics,27,6.0,"Chicago, IL",Entry Data Analyst,Course12
Spring-2018: DAV 5000 Business Modeling and Data Analysis,9052700276,Fontenot,Richard,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry,Course9
Spring-2018: DAV 5100 Structured Data Management,1769081101,Bilger,John,Data Analytics and Visualization,3.25,Fall-2019,Pakistan,Pashto,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry,Course3
Spring-2018: DAV 5100 Structured Data Management,2537654113,Fleming,Courtney,Data Analytics and Visualization,3.73,Spring-2019,USA,Spanish,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst,Course4
Spring-2018: DAV 5100 Structured Data Management,7007065989,Chiarello,Jacqueline,Data Analytics and Visualization,2.58,Spring-2018,China,Wu,Mathematics,33,11.0,"New York, NY",Machine Learning Engineer,Course12
Spring-2018: DAV 5100 Structured Data Management,9575532707,Smith,Angela,Data Analytics and Visualization,4.0,Fall-2019,Other,F,Computer Science,25,3.5,"Los Angeles, CA",Database Administrator - Entry,Course3
Spring-2018: DAV 5200 Visual Design and Storytelling,2389610439,Stokes,Virgil,Data Analytics and Visualization,3.56,Spring-2019,China,Mandarin,Computer Science,24,2.0,"Bridgeport, CT",Entry Business Systems Analyst,Course5
Spring-2018: DAV 5200 Visual Design and Storytelling,4137997909,Quagliano,Junior,Data Analytics and Visualization,3.81,Spring-2019,Pakistan,Sindhi,Computer Science,25,3.5,"New York, NY",Entry Data Analyst,Course6
Spring-2018: DAV 5200 Visual Design and Storytelling,4431701095,Clark,Cyril,Data Analytics and Visualization,2.89,Spring-2019,USA,English,Other,23,2.5,"New York, NY",Entry Business Systems Analyst,Course5
Spring-2018: DAV 5200 Visual Design and Storytelling,6295538694,Mcgibney,Marilyn,Data Analytics and Visualization,3.58,Spring-2018,China,Mandarin,Health Sciences,24,3.0,"New York, NY",Machine Learning Engineer,Course12
Spring-2018: DAV 5200 Visual Design and Storytelling,6460867046,Sanford,Aura,Data Analytics and Visualization,4.0,Fall-2019,Pakistan,Pashto,Computer Science,24,3.0,"New York, NY",Machine Learning Engineer,Course3
Spring-2018: DAV 5200 Visual Design and Storytelling,7186511257,Anderson,Johnny,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer,Course7
Spring-2018: DAV 5200 Visual Design and Storytelling,8919040067,Francis,Sergio,Data Analytics and Visualization,3.39,Fall-2019,USA,Spanish,Computer Science,24,2.5,"San Francisco, CA",Data Scientist I,Course2
Spring-2018: DAV 5200 Visual Design and Storytelling,9960941997,Milburn,John,Data Analytics and Visualization,3.11,Spring-2018,USA,Spanish,Mathematics,23,1.0,"New York, NY",Machine Learning Engineer,Course11
Spring-2018: DAV 5300 Computational Math and Statistics,2537654113,Fleming,Courtney,Data Analytics and Visualization,3.73,Spring-2019,USA,Spanish,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst,Course6
Spring-2018: DAV 5300 Computational Math and Statistics,4137997909,Quagliano,Junior,Data Analytics and Visualization,3.81,Spring-2019,Pakistan,Sindhi,Computer Science,25,3.5,"New York, NY",Entry Data Analyst,Course4
Spring-2018: DAV 5300 Computational Math and Statistics,4368660602,Robbins,Brian,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I,Course10
Spring-2018: DAV 5300 Computational Math and Statistics,6460867046,Sanford,Aura,Data Analytics and Visualization,4.0,Fall-2019,Pakistan,Pashto,Computer Science,24,3.0,"New York, NY",Machine Learning Engineer,Course2
Spring-2018: DAV 5300 Computational Math and Statistics,7186511257,Anderson,Johnny,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer,Course9
Spring-2018: DAV 5300 Computational Math and Statistics,8964907590,Freeman,Mason,Data Analytics and Visualization,3.37,Fall-2019,USA,English,Engineering,26,5.5,"Woodbridge, NJ",Data Architect I,Course2
Spring-2018: DAV 5300 Computational Math and Statistics,9960941997,Milburn,John,Data Analytics and Visualization,3.11,Spring-2018,USA,Spanish,Mathematics,23,1.0,"New York, NY",Machine Learning Engineer,Course12
Spring-2018: DAV 5400 Analytics Programming,2634724512,Heppler,Tyler,Data Analytics and Visualization,2.97,Spring-2018,China,Mandarin,Engineering,31,9.0,"New York, NY",Database Administrator - Entry,Course11
Spring-2018: DAV 5400 Analytics Programming,3374693293,Farmer,Timothy,Data Analytics and Visualization,3.15,Spring-2018,Other,P,Other,23,2.5,"New York, NY",Big Data Architect,Course12
Spring-2018: DAV 5400 Analytics Programming,5642867338,Sharon,Mattie,Data Analytics and Visualization,3.48,Fall-2019,USA,English,Health Sciences,26,4.5,"New York, NY",Entry Business Systems Analyst,Course3
Spring-2018: DAV 5400 Analytics Programming,6796236330,Burns,Mildred,Data Analytics and Visualization,3.81,Fall-2018,USA,English,Computer Science,23,1.5,"New York, NY",Data Scientist I,Course7
Spring-2018: DAV 5400 Analytics Programming,7007065989,Chiarello,Jacqueline,Data Analytics and Visualization,2.58,Spring-2018,China,Wu,Mathematics,33,11.0,"New York, NY",Machine Learning Engineer,Course10
Spring-2018: DAV 5400 Analytics Programming,7187559044,Pagan,Ashley,Data Analytics and Visualization,4.0,Fall-2018,Pakistan,Punjabi,Mathematics,24,2.0,"New York, NY",Machine Learning Engineer,Course8
Spring-2018: DAV 5400 Analytics Programming,8919040067,Francis,Sergio,Data Analytics and Visualization,3.39,Fall-2019,USA,Spanish,Computer Science,24,2.5,"San Francisco, CA",Data Scientist I,Course3
